area,geom
34548.744486600168,"POLYGON((127.023267860129 37.5782412204166, 127.023267572694 37.5782006897797, 127.023228686435 37.5781237256405, 127.023221731077 37.5781083470757, 127.023199084019 37.5780886376468, 127.023181928884 37.5780737204554, 127.023152374451 37.5780478225059, 127.023143349278 37.5780388142918, 127.023138747961 37.5780210747054, 127.023141017888 37.5779236596011, 127.023141375099 37.5779061984121, 127.023141889906 37.5778856468095, 127.023148912126 37.5777017901591, 127.023150327933 37.5776651828058, 127.023157511366 37.5774517647402, 127.023160865754 37.5774247345201, 127.0231613935 37.5774098050713, 127.023161742239 37.5774022096882, 127.023161921738 37.5773965784875, 127.023162269659 37.5773861540059, 127.023162449241 37.5773808111209, 127.023162966402 37.5773684224569, 127.02316437267 37.5773380138927, 127.023166480231 37.577266493169, 127.023166828398 37.5772569246245, 127.023171040015 37.5771409217914, 127.023171915842 37.5771161444913, 127.023173663742 37.5770536336998, 127.023174547952 37.577018720295, 127.023174713113 37.5770026736879, 127.023177522609 37.5769314411469, 127.023181384235 37.5768188170723, 127.023182257932 37.5767867147472, 127.023213729546 37.5767501108784, 127.023211260213 37.5767450387756, 127.023187370116 37.5767315283585, 127.023185948615 37.5767092922614, 127.023192785794 37.5764736198438, 127.023193916566 37.5764411057125, 127.0236158967 37.5763132998565, 127.025572392888 37.5763983649082, 127.026122815972 37.5769452821121, 127.023267860129 37.5782412204166))"
48845.422783572722,"POLYGON((127.05750982481 37.5306623043729, 127.056218776676 37.5283238557041, 127.056244225277 37.5283156809067, 127.057081565111 37.5280531546612, 127.057122449174 37.5280403782911, 127.059308612744 37.5286869136287, 127.059620567478 37.5290698897563, 127.059617694662 37.5290813515522, 127.058533656 37.5302156991908, 127.05750982481 37.5306623043729))"
334470.6410514944,"POLYGON((127.05063495806 37.5261214664685, 127.05712259187 37.5280404204938, 127.05708184285 37.5280531546628, 127.056244503016 37.5283156809083, 127.056219054415 37.5283238557058, 127.055374832341 37.528589478383, 127.055127050317 37.5286675811742, 127.055078459273 37.5286980117759, 127.05481820505 37.5288653720629, 127.05433213767 37.5291778479807, 127.05394430047 37.529426632094, 127.053801883571 37.5295167946395, 127.053552920212 37.5296762724294, 127.053396899223 37.5297762973512, 127.053297068865 37.5298399693628, 127.053122501387 37.5299518230913, 127.052832360944 37.5301375002226, 127.052571915304 37.5303042969886, 127.052362176485 37.5304392572596, 127.052078049329 37.5306223891317, 127.05161721754 37.5309109035748, 127.051472678632 37.5309999379481, 127.051402178681 37.5310430442652, 127.051313652517 37.5310977088832, 127.05117794524 37.5311813872656, 127.050559827632 37.531560909905, 127.050039086341 37.5318792929332, 127.049495350996 37.5322151352411, 127.04897246329 37.5325171793895, 127.048928989179 37.5325425327921, 127.048162058736 37.5329916411333, 127.047700870732 37.5332587341897, 127.046563989494 37.5291716181437, 127.05063495806 37.5261214664685))"
209069.94730223814,"POLYGON((127.047700870732 37.5332587341897, 127.048162058736 37.5329916411333, 127.048928989179 37.5325425327921, 127.04897246329 37.5325171793895, 127.049495350996 37.5322151352411, 127.050039086341 37.5318792929332, 127.050559827632 37.531560909905, 127.05117794524 37.5311813872656, 127.051313652517 37.5310977088832, 127.051402178681 37.5310430442652, 127.051472678632 37.5309999379481, 127.05161721754 37.5309109035748, 127.052078049329 37.5306223891317, 127.052362176485 37.5304392572596, 127.052571915304 37.5303042969886, 127.052832360944 37.5301375002226, 127.053122501387 37.5299518230913, 127.053297068865 37.5298399693628, 127.053396899223 37.5297762973512, 127.053552920212 37.5296762724294, 127.053801883571 37.5295167946395, 127.05394430047 37.529426632094, 127.05433213767 37.5291778479807, 127.05481820505 37.5288653720629, 127.055078459273 37.5286980117759, 127.055127050317 37.5286675811742, 127.055374832341 37.528589478383, 127.056219054415 37.5283238557058, 127.057510048642 37.5306622067366, 127.049885454987 37.5339876829095, 127.048025592822 37.534140417527, 127.047940562324 37.5341203728002, 127.047700870732 37.5332587341897))"
174656.09101759744,"POLYGON((126.984325481046 37.527100805328, 126.986010541524 37.5289416621513, 126.987684660866 37.5338267972818, 126.987890984238 37.5364772590543, 126.986876613145 37.5364163967887, 126.983044767045 37.5277804451307, 126.984325481046 37.527100805328))"
354968.95761611219,"POLYGON((127.025416721777 37.482020919659, 127.0273007015 37.4783978817306, 127.031710824131 37.4790242221041, 127.031620257448 37.4836702929126, 127.030589333309 37.4859606162698, 127.025723842867 37.4840936257513, 127.025249084147 37.4835178250878, 127.025416721777 37.482020919659))"
64724.893307373182,"POLYGON((127.076238334411 37.6586250795139, 127.077091368942 37.6609096432585, 127.074386575092 37.6611934249084, 127.07382917012 37.6582923853975, 127.076238334411 37.6586250795139))"
73575.17868908681,"POLYGON((127.04602983261 37.6567855316181, 127.047158677737 37.6559683825338, 127.053185977011 37.6568294252874, 127.047737792143 37.6578330382894, 127.045829833663 37.6576667034476, 127.04602983261 37.6567855316181))"
272152.17626434716,"POLYGON((127.142809594289 37.5206544593418, 127.145071814848 37.517170173737, 127.145011240641 37.5173118501587, 127.144969026424 37.5174124164789, 127.14491332399 37.517587331275, 127.144855659025 37.5177476072472, 127.144827280956 37.5179737374449, 127.144870000864 37.5181313597826, 127.14487517024 37.5182436986086, 127.14488636602 37.5183664456228, 127.144902315391 37.5183900773881, 127.144884680577 37.5185024348782, 127.144862788248 37.518606643524, 127.144804955951 37.5187745240466, 127.144837655236 37.5188676833159, 127.144841480599 37.5191112266716, 127.144829882297 37.5191447487528, 127.144826732165 37.5192542775405, 127.144800657375 37.5193897377454, 127.144797913949 37.5194339438918, 127.144787038992 37.5194790158464, 127.144803044558 37.5195319298918, 127.144792685602 37.5195688201851, 127.144801042835 37.519591334924, 127.144785903315 37.5196245819853, 127.14480456126 37.5196743933892, 127.144844186992 37.5197869696922, 127.144885219824 37.5198958862321, 127.144914538517 37.5199718675905, 127.144950599176 37.5200715008821, 127.144977768206 37.5201353844704, 127.145009001475 37.5202009479751, 127.14505686222 37.5202718431759, 127.145077772612 37.52030447883, 127.145111768464 37.5204243779518, 127.145122294105 37.5204744875026, 127.145131390107 37.5205164267666, 127.145147378335 37.5205600515192, 127.145194601833 37.5206700866523, 127.145239128234 37.5207539331252, 127.145249668576 37.5208116380306, 127.145271189709 37.5208794747729, 127.145340040725 37.5210241087492, 127.145390037121 37.5211051373956, 127.145414376732 37.5211678980744, 127.14543782597 37.5212323446927, 127.145486578778 37.521307743593, 127.145509433647 37.5213336193336, 127.145543297052 37.5213898902204, 127.14558978024 37.5214790860731, 127.145642645853 37.5215812304227, 127.14566577579 37.5219323108259, 127.14575368499 37.5219393934472, 127.145769004046 37.5219406271222, 127.145932540183 37.5219561946949, 127.147797481323 37.5221498661374, 127.147829595404 37.5223925362894, 127.148179185015 37.5229222749508, 127.14859845086 37.523191772648, 127.148595635223 37.5235611838709, 127.14900893678 37.5241198526259, 127.149022396198 37.5242220356021, 127.149025443831 37.5243335298393, 127.149206072969 37.5247580499114, 127.145124802789 37.5261243343212, 127.141712560093 37.5228664141595, 127.142809594289 37.5206544593418))"
281148.70230513904,"POLYGON((127.100173420224 37.5440028126995, 127.101475414733 37.5470596693735, 127.097940890849 37.5531079160208, 127.096796094274 37.5502398993397, 127.095511444652 37.5461416861076, 127.100173420224 37.5440028126995))"
71415.261544719178,"POLYGON((127.055479942267 37.4806040740535, 127.057395217465 37.4819060837937, 127.055261354911 37.4843361482312, 127.054428934196 37.4834565284027, 127.054060533319 37.4808163221205, 127.055479942267 37.4806040740535))"
141687.86863892796,"POLYGON((127.0795080559 37.5039044409939, 127.080817755278 37.5026094024308, 127.08233525297 37.5091898242448, 127.082120960177 37.5094284778761, 127.079228096513 37.5091435277079, 127.078989617897 37.509088821032, 127.0795080559 37.5039044409939))"
56478.453188106527,"POLYGON((127.063630614284 37.6471082488806, 127.064337328251 37.6468373829003, 127.066357273557 37.6477569688954, 127.063575687725 37.6504458351991, 127.063234194502 37.6492572613837, 127.063630614284 37.6471082488806))"
503915.68969227752,"POLYGON((126.887030375215 37.5615378461081, 126.888205029376 37.5629954953438, 126.893159370105 37.5723294732777, 126.89262 37.5729436842105, 126.889197567568 37.5738443243243, 126.885255011326 37.5724250040772, 126.887030375215 37.5615378461081))"
8050.0473909385437,"POLYGON((126.960990144957 37.5715046931807, 126.961169355179 37.5713364648022, 126.961297300424 37.5712114964117, 126.961540613299 37.5709832417242, 126.961559015908 37.5709677599742, 126.961862498142 37.5706826365919, 126.961872588332 37.5706741977248, 126.96188373318 37.5706620921903, 126.961919657399 37.5706269116602, 126.961932398134 37.5706150949724, 126.961947970241 37.5706004591403, 126.961952930584 37.5705959468537, 126.961957698485 37.5705914525221, 126.961965127671 37.5705846976025, 126.961970971531 37.5705790593762, 126.9619792954 37.5705714668367, 126.961983712102 37.570567521989, 126.961989555955 37.5705618927717, 126.962000529931 37.5705517603322, 126.962016804117 37.5705365661134, 126.962113951198 37.5704450852405, 126.962130938765 37.5704293236214, 126.962204915816 37.5703569899421, 126.96227303597 37.5702933848414, 126.962285606951 37.5702812797422, 126.962290205025 37.5702767763306, 126.96252014283 37.5700602848221, 126.962926121815 37.5707504070851, 126.960990144957 37.5715046931807))"
227289.7592698939,"POLYGON((126.959427549642 37.5657221396731, 126.960114542773 37.5659707227139, 126.962519971852 37.5700599941748, 126.962290138515 37.5702763873241, 126.962285540441 37.5702808907361, 126.962272969458 37.5702929958364, 126.962204849298 37.5703566009429, 126.96213087224 37.5704289346289, 126.962113884671 37.5704446962495, 126.962016737581 37.5705361771308, 126.962000463394 37.570551371351, 126.961989489416 37.5705615037915, 126.961983645563 37.5705671330092, 126.961979228861 37.5705710778573, 126.961970904991 37.5705786703976, 126.96196506113 37.5705843086243, 126.961957631944 37.5705910635446, 126.961952864042 37.5705955578766, 126.961947903699 37.5706000701636, 126.961932331591 37.5706147059971, 126.961919590854 37.5706265226859, 126.961883666632 37.5706617032193, 126.961872521782 37.5706738087549, 126.961862431592 37.5706822476228, 126.961558949329 37.5709673710314, 126.961540546718 37.5709828527827, 126.961297233821 37.5712111074913, 126.961169288563 37.5713360758933, 126.960989322829 37.5715050134842, 126.96021416716 37.5718070127947, 126.955078822959 37.5678189263407, 126.959427549642 37.5657221396731))"
43085.617989662591,"POLYGON((126.892963993726 37.5029207804277, 126.893039078718 37.5028117775403, 126.893133458516 37.5026761558503, 126.893132233543 37.5026708027984, 126.893132057075 37.5026677032034, 126.89306662521 37.5025792282219, 126.893018655864 37.5025135825115, 126.892999253594 37.5024871023791, 126.892994671828 37.5024803406853, 126.892992200415 37.5024766713531, 126.892948125639 37.5024082180767, 126.892880242787 37.5023022884038, 126.892791562218 37.502165363238, 126.892731791892 37.5020726766033, 126.892772233032 37.5019716308607, 126.892835896607 37.5018126092197, 126.892921546677 37.5016054584115, 126.892932533424 37.5015781592563, 126.89293271968 37.501574492365, 126.892921807246 37.5015426680897, 126.892869555024 37.5013894503581, 126.892859881745 37.5013610059589, 126.892844914854 37.5013176271494, 126.892840342549 37.5013043962899, 126.892838935042 37.5013001693136, 126.892834891822 37.5012886238073, 126.892831547322 37.5012787638101, 126.892830319534 37.5012753839373, 126.892819756553 37.5012443979009, 126.89280814632 37.5012103204758, 126.892797233169 37.5011790638153, 126.892783337847 37.501137659169, 126.892778754267 37.5011244192864, 126.892775302208 37.5010717617726, 126.892774264064 37.5010545877908, 126.892772361378 37.5010253035968, 126.892760786689 37.5008419938577, 126.892762213379 37.5008329851885, 126.892766472616 37.5008203210736, 126.892785644221 37.5007637470185, 126.89285343672 37.5005641752009, 126.892902942788 37.5004189437564, 126.892925298121 37.5003581379093, 126.892925650315 37.5003570209951, 126.892931134027 37.5003499802284, 126.89297642873 37.5003091976163, 126.893006515987 37.5002819159949, 126.893218868969 37.5000880217117, 126.893225032343 37.500085944154, 126.894921744793 37.5004350073923, 126.895374867561 37.5012616502805, 126.892963993726 37.5029207804277))"
23993.612379438378,"POLYGON((126.892768444164 37.5002398502819, 126.89321967428 37.5000877502566, 126.89300658837 37.5002823208901, 126.892976501116 37.5003096025089, 126.892931206418 37.5003503851173, 126.892925722719 37.5003574168734, 126.892903015194 37.5004193396288, 126.892853509131 37.5005645710596, 126.892785716627 37.5007641518684, 126.892766545024 37.5008207259182, 126.892762285787 37.5008333900319, 126.892760859098 37.5008423987003, 126.892772433787 37.5010257084219, 126.892774336472 37.501054992613, 126.892775374616 37.5010721665933, 126.892778826676 37.501124824102, 126.892783410255 37.5011380639833, 126.892797305589 37.5011794596157, 126.892808218726 37.5012107252831, 126.892819828971 37.5012447936949, 126.892830391938 37.5012757887384, 126.892834964226 37.501289028607, 126.892839007446 37.5013005741123, 126.89284498727 37.5013180229364, 126.892859954147 37.5013614107517, 126.892869627426 37.5013898551481, 126.892921879644 37.5015430728649, 126.89293279209 37.5015748881272, 126.892921619075 37.5016058631808, 126.892835969014 37.5018130139696, 126.892772305445 37.5019720355956, 126.892731864309 37.5020730813287, 126.892791634631 37.5021657679544, 126.892880315192 37.5023026931069, 126.892948198038 37.5024086227695, 126.892992272824 37.5024770670291, 126.892999325989 37.5024875070642, 126.893018728257 37.502513987194, 126.893066697613 37.502579623888, 126.893132129459 37.5026681078709, 126.893133530913 37.5026765515069, 126.893039151111 37.5028121821943, 126.892964655379 37.5029203251037, 126.891621355406 37.503844712409, 126.891512254842 37.5033190460576, 126.892768444164 37.5002398502819))"
244616.40065728597,"POLYGON((126.890561018961 37.4848525528577, 126.891429652669 37.4851107300987, 126.894063338707 37.4881388005948, 126.889276577642 37.4913371297371, 126.887558596132 37.4911183605562, 126.886665724439 37.4897965805201, 126.890561018961 37.4848525528577))"
263702.15849674784,"POLYGON((126.878571962928 37.5510761432581, 126.87860939066 37.5510312413594, 126.878730919771 37.550886083082, 126.878846087388 37.5507485224267, 126.878935911978 37.5506416230864, 126.879060456002 37.5504928005575, 126.879123893377 37.5504114978726, 126.879211929443 37.5503113538909, 126.879213346751 37.5503096705066, 126.879327476897 37.5501549264022, 126.879368244127 37.5500961248851, 126.879414854861 37.5500277518657, 126.879477955793 37.5499371594225, 126.879511800985 37.5498898923892, 126.879600412279 37.5497624306664, 126.879718843039 37.5495716599916, 126.879791000328 37.5494577050161, 126.879854806652 37.549357247241, 126.879876267073 37.5493195448688, 126.87993904314 37.5492053008263, 126.87997344336 37.5491433841164, 126.880037649086 37.5490266097054, 126.880093499398 37.5489261436085, 126.880159303988 37.5488071182938, 126.880210728784 37.5487139726444, 126.880260551478 37.5486247716658, 126.880343545123 37.5484775989176, 126.880349220983 37.5484666216634, 126.880356129385 37.5484562132977, 126.88036516477 37.548446086421, 126.880401109281 37.548415435545, 126.880446434931 37.5483777485279, 126.880534787084 37.5483035073337, 126.880591443723 37.5482565516624, 126.880680327461 37.548182301892, 126.880737518056 37.5481339321403, 126.880791864603 37.5480878119301, 126.880811165393 37.5480765782841, 126.880884475025 37.5480040062999, 126.88102031051 37.5478723750624, 126.881119649411 37.5477770254059, 126.881215100762 37.5476853387369, 126.881252466766 37.5476498957734, 126.881278503573 37.5476226132509, 126.88132668352 37.5475686028398, 126.881367948421 37.5475221897369, 126.881398069751 37.5474881539106, 126.881414541743 37.5474695832205, 126.881438451481 37.5474420101813, 126.881455808341 37.547422043849, 126.881502222735 37.5473680315691, 126.881546706242 37.547316395564, 126.882498541225 37.5480847953239, 126.884988085422 37.5505841408766, 126.886212078608 37.5533915167205, 126.885914959576 37.5535380205637, 126.884982020156 37.553991256574, 126.884388130565 37.5542846259605, 126.884315342025 37.5543215148398, 126.878571962928 37.5510761432581))"
